Wiki ID,Freebase ID,Movie name,Release date,Revenue,Runtime,Languages,Genres,Noms_Pays,Continent
5895236,/m/0fcbjw,Days of Glory,2006-09-27,,122.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",Belgium,Africa
35672322,/m/0j50wd9,How to Start a Revolution,2011-09-18,,85.0,"{""/m/0cjk9"": ""Ukrainian Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/03bxz7"": ""Biographical film"", ""/m/0jtdp"": ""Documentary""}",United Kingdom,Africa
33269214,/m/0h7m5gx,Omar Killed Me,2011-06-22,,85.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/028v3"": ""Detective fiction"", ""/m/07s9rl0"": ""Drama""}",France,Africa
35180817,/m/0j5ycmt,"The Virgin, the Copts and Me",2011-10-27,,85.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/01z4y"": ""Comedy"", ""/m/0jtdp"": ""Documentary""}",France,Africa
24449669,/m/07l4ylb,Cairo Time,2009-10-09,1995012.0,89.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",Ireland,Africa
24449669,/m/07l4ylb,Cairo Time,2009-10-09,1995012.0,89.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",Canada,Africa
35013163,/m/0j63t34,Semillas que el mar arrastra,2008-11-13,,52.0,{},"{""/m/0jtdp"": ""Documentary""}",Spain,Africa
15739716,/m/03nrwbj,Les Ambassadeurs,1977-04-27,,102.0,"{""/m/064_8sq"": ""French Language""}","{""/m/07s9rl0"": ""Drama""}",France,Africa
7715751,/m/0kvfw9,Tes Cheveux Noirs Ihsan,2005-06-12,,14.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",Mexico,Africa
26400227,/m/0bbv8yz,Legacy,2010-02-28,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller""}",United Kingdom,Africa
13371664,/m/03c34_c,Les Saignantes,2005-09-09,,92.0,"{""/m/064_8sq"": ""French Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",France,Africa
35005007,/m/0j62ck_,En attendant les hommes,2007-10-01,,56.0,"{""/m/0jzc"": ""Arabic Language""}","{""/m/0jtdp"": ""Documentary""}",Belgium,Africa
3285836,/m/093c_j,Yeelen,1987-09-13,,105.0,"{""/m/01gdq"": ""Bambara language"", ""/m/064_8sq"": ""French Language"", ""/m/05n7jk"": ""Fula language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema""}",France,Africa
3285836,/m/093c_j,Yeelen,1987-09-13,,105.0,"{""/m/01gdq"": ""Bambara language"", ""/m/064_8sq"": ""French Language"", ""/m/05n7jk"": ""Fula language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema""}",Japan,Africa
3285836,/m/093c_j,Yeelen,1987-09-13,,105.0,"{""/m/01gdq"": ""Bambara language"", ""/m/064_8sq"": ""French Language"", ""/m/05n7jk"": ""Fula language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema""}",United Kingdom,Africa
10514354,/m/02qgc_9,Ezra,2007-01-23,,102.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/082gq"": ""War film""}",France,Africa
20877724,/m/054npf_,Un homme qui dort,1974-04-24,,93.0,"{""/m/064_8sq"": ""French Language""}","{""/m/07s9rl0"": ""Drama""}",France,Africa
34971552,/m/0j44_3k,Lettre à la prison,2009-04-21,,75.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/07s9rl0"": ""Drama""}",France,Africa
34943571,/m/0j43402,C'est dimanche!,2008-07-09,,30.0,"{""/m/064_8sq"": ""French Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",France,Africa
34944530,/m/0j4340g,Corazones de mujer,2008-02-13,,85.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/07s9rl0"": ""Drama""}",Italy,Africa
34953464,/m/0db8kct,Khouya,2010-08-08,,17.0,"{""/m/0jzc"": ""Arabic Language""}","{""/m/02hmvc"": ""Short Film""}",France,Africa
34954276,/m/0j42m0z,Le Voyage à Alger,2009-10-08,,97.0,"{""/m/064_8sq"": ""French Language""}","{""/m/07s9rl0"": ""Drama""}",France,Africa
35943352,/m/0kf9zp1,The Repentant,2012-05-19,,87.0,"{""/m/0jzc"": ""Arabic Language""}","{""/m/07s9rl0"": ""Drama""}",France,Africa
24702976,/m/080c_y7,The Season of Men,2000-05-13,,124.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/07s9rl0"": ""Drama""}",France,Africa
297010,/m/01rc_m,"11'09""01 September 11",2002-09-05,,134.0,"{""/m/021wr6"": ""French Sign Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/064_8sq"": ""French Language"", ""/m/032f6"": ""Persian Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0219x_"": ""Indie"", ""/m/0424mc"": ""Experimental film"", ""/m/07s9rl0"": ""Drama"", ""/m/0k345"": ""Avant-garde"", ""/m/0hj3n1j"": ""Essay Film""}",France,Africa
297010,/m/01rc_m,"11'09""01 September 11",2002-09-05,,134.0,"{""/m/021wr6"": ""French Sign Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/064_8sq"": ""French Language"", ""/m/032f6"": ""Persian Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0219x_"": ""Indie"", ""/m/0424mc"": ""Experimental film"", ""/m/07s9rl0"": ""Drama"", ""/m/0k345"": ""Avant-garde"", ""/m/0hj3n1j"": ""Essay Film""}",Mexico,Africa
297010,/m/01rc_m,"11'09""01 September 11",2002-09-05,,134.0,"{""/m/021wr6"": ""French Sign Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/064_8sq"": ""French Language"", ""/m/032f6"": ""Persian Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0219x_"": ""Indie"", ""/m/0424mc"": ""Experimental film"", ""/m/07s9rl0"": ""Drama"", ""/m/0k345"": ""Avant-garde"", ""/m/0hj3n1j"": ""Essay Film""}",Japan,Africa
297010,/m/01rc_m,"11'09""01 September 11",2002-09-05,,134.0,"{""/m/021wr6"": ""French Sign Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/064_8sq"": ""French Language"", ""/m/032f6"": ""Persian Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0219x_"": ""Indie"", ""/m/0424mc"": ""Experimental film"", ""/m/07s9rl0"": ""Drama"", ""/m/0k345"": ""Avant-garde"", ""/m/0hj3n1j"": ""Essay Film""}",United Kingdom,Africa
5581958,/m/0dtp46,Hideous Kinky,1998-10-02,1263279.0,99.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/04xvlr"": ""Period piece"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03k9fj"": ""Adventure""}",France,Africa
5581958,/m/0dtp46,Hideous Kinky,1998-10-02,1263279.0,99.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/04xvlr"": ""Period piece"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03k9fj"": ""Adventure""}",United Kingdom,Africa
14503994,/m/03d5mz6,Le Chaos,2007-11-26,,124.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/034f9_"": ""Egyptian Arabic""}","{""/m/07s9rl0"": ""Drama"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema""}",France,Africa
35011304,/m/0gmlphx,"At Night, They Dance",2010-12-02,,81.0,"{""/m/0jzc"": ""Arabic Language""}","{""/m/02p0szs"": ""Historical fiction"", ""/m/0jtdp"": ""Documentary""}",Canada,Africa
7133211,/m/0h5xd2,Catch a Fire,2006-10-27,,97.0,"{""/m/0x82"": ""Afrikaans Language"", ""/m/0gndv"": ""Zulu Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/017fp"": ""Biography"", ""/m/03g3w"": ""History"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02kdv5l"": ""Action"", ""/m/03mqtr"": ""Political drama""}",France,Africa
7133211,/m/0h5xd2,Catch a Fire,2006-10-27,,97.0,"{""/m/0x82"": ""Afrikaans Language"", ""/m/0gndv"": ""Zulu Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/017fp"": ""Biography"", ""/m/03g3w"": ""History"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02kdv5l"": ""Action"", ""/m/03mqtr"": ""Political drama""}",United Kingdom,Africa
18667965,/m/04gmnqc,Samba Traoré,1993-09-10,,85.0,{},"{""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama""}",France,Africa
18667965,/m/04gmnqc,Samba Traoré,1993-09-10,,85.0,{},"{""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama""}",Switzerland,Africa
35005158,/m/0j675p5,Gerboise bleue,2009-02-11,,90.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/0jtdp"": ""Documentary""}",France,Africa
29588452,/m/0fpgc26,Where do we go now?,2011-05-16,,100.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",France,Africa
29588452,/m/0fpgc26,Where do we go now?,2011-05-16,,100.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",Italy,Africa
35615490,/m/0jl0_99,After the Battle,2012-05-17,,116.0,"{""/m/0jzc"": ""Arabic Language""}","{""/m/03g3w"": ""History"", ""/m/07s9rl0"": ""Drama"", ""/m/03hn0"": ""Historical drama""}",France,Africa
25434279,/m/09k6786,Bled Number One,2006-06-07,,104.0,{},"{""/m/07s9rl0"": ""Drama""}",France,Africa
35159090,/m/0j65m5_,Macadam Tribu,1996-09-08,,90.0,"{""/m/064_8sq"": ""French Language""}","{""/m/01t_vv"": ""Comedy-drama""}",France,Africa
24633119,/m/080q0x4,The Other,1999-05-26,,106.0,"{""/m/0jzc"": ""Arabic Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/03q4nz"": ""World cinema""}",France,Africa
6789650,/m/0gp13q,Moolaadé,2004-05-15,,124.0,"{""/m/01gdq"": ""Bambara language"", ""/m/064_8sq"": ""French Language""}","{""/m/07s9rl0"": ""Drama""}",France,Africa
12714295,/m/08h8bc,The Last Legion,2007-04-19,25303038.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/01lmb_"": ""Sword and Sandal"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/02p0szs"": ""Historical fiction"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/082gq"": ""War film"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/02kdv5l"": ""Action""}",France,Africa
12714295,/m/08h8bc,The Last Legion,2007-04-19,25303038.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/01lmb_"": ""Sword and Sandal"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/02p0szs"": ""Historical fiction"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/082gq"": ""War film"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/02kdv5l"": ""Action""}",Italy,Africa
12714295,/m/08h8bc,The Last Legion,2007-04-19,25303038.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/01lmb_"": ""Sword and Sandal"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/02p0szs"": ""Historical fiction"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/082gq"": ""War film"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/02kdv5l"": ""Action""}",United Kingdom,Africa
23348173,/m/06w8lr9,Dambé: The Mali Project,2008-02-16,,93.0,"{""/m/064_8sq"": ""French Language"", ""/m/03x42"": ""Irish"", ""/m/02h40lc"": ""English Language""}","{""/m/04rlf"": ""Music"", ""/m/04t36"": ""Musical"", ""/m/0jtdp"": ""Documentary""}",Ireland,Africa
33583658,/m/0b_tjqc,Oh Islam,1961-10-20,,97.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02bjrlw"": ""Italian Language""}","{""/m/07s9rl0"": ""Drama""}",Italy,Africa
34992963,/m/0j660b5,Les Damnés de la mer,2008-11-22,,71.0,"{""/m/06mp7"": ""Swedish Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0jtdp"": ""Documentary""}",France,Africa
34992963,/m/0j660b5,Les Damnés de la mer,2008-11-22,,71.0,"{""/m/06mp7"": ""Swedish Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0jtdp"": ""Documentary""}",Belgium,Africa
24640841,/m/080b28t,Genesis,1999-05-16,,102.0,{},"{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",France,Africa
3297470,/m/0941q7,Pirates,1986-05-08,6341825.0,124.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",France,Africa
25253963,/m/09glp2f,Alexandria... New York,2004-07-07,,130.0,{},"{""/m/04rlf"": ""Music"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",France,Africa
34953673,/m/0j465wg,La Maison jaune,2007-08-08,,84.0,"{""/m/0jzc"": ""Arabic Language""}","{""/m/07s9rl0"": ""Drama""}",France,Africa
24912855,/m/09gn4yf,Rachida,2002-05-21,,100.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema""}",France,Africa
7363831,/m/0kv5_k,Abdulla the Great,1955-02-01,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/07s9rl0"": ""Drama""}",United Kingdom,Africa
5776416,/m/0f3_wx,La Isla misteriosa y el capitán Nemo,1973-03-17,,96.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure""}",France,Africa
5776416,/m/0f3_wx,La Isla misteriosa y el capitán Nemo,1973-03-17,,96.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure""}",Spain,Africa
5776416,/m/0f3_wx,La Isla misteriosa y el capitán Nemo,1973-03-17,,96.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure""}",Italy,Africa
15403744,/m/03m77q5,Barakat!,2006-02-16,,94.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",France,Africa
25336049,/m/09g7xyn,Delwende,2005-05-13,,90.0,{},"{""/m/07s9rl0"": ""Drama""}",France,Africa
25336049,/m/09g7xyn,Delwende,2005-05-13,,90.0,{},"{""/m/07s9rl0"": ""Drama""}",Switzerland,Africa
34953586,/m/0j4337g,Anger of the Gods,2003-05-16,,95.0,"{""/m/064_8sq"": ""French Language""}","{""/m/07s9rl0"": ""Drama""}",France,Africa
24491625,/m/080k99d,Destiny,1997-05-09,,135.0,"{""/m/0jzc"": ""Arabic Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/03hn0"": ""Historical drama""}",France,Africa
31727546,/m/0dj9zxj,The First Grader,2010-09-04,714722.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama""}",United Kingdom,Africa
28995043,/m/07yxzd3,The Traveller,2009-09-10,,125.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/034f9_"": ""Egyptian Arabic""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",Italy,Africa
23395906,/m/06w8454,Adieu Bonaparte,1985-05-17,,115.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/03hn0"": ""Historical drama""}",France,Africa
568666,/m/02qz53,The Stranger,1967-10-14,,104.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/060__y"": ""Film adaptation""}",France,Africa
568666,/m/02qz53,The Stranger,1967-10-14,,104.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/060__y"": ""Film adaptation""}",Italy,Africa
34953991,/m/0j46hcd,Le Déchaussé,2003-08-08,,35.0,"{""/m/064_8sq"": ""French Language""}","{""/m/02hmvc"": ""Short Film""}",France,Africa
34933965,/m/0j46040,Abandon de poste,2010-06-22,,15.0,"{""/m/064_8sq"": ""French Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/01hmnh"": ""Fantasy""}",Belgium,Africa
25322985,/m/09gdmzz,The Gate of Sun,2004-05-18,,278.0,{},"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",France,Africa
25322985,/m/09gdmzz,The Gate of Sun,2004-05-18,,278.0,{},"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",Belgium,Africa
25322985,/m/09gdmzz,The Gate of Sun,2004-05-18,,278.0,{},"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",Denmark,Africa
35004972,/m/0j65r_v,"Eldridge Cleaver, Black Panther",1970-08-24,,75.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0jtdp"": ""Documentary""}",France,Africa
4778690,/m/0cmw3v,Exodus Decoded,2006-04-16,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0jtdp"": ""Documentary""}",Canada,Africa
22863159,/m/063_942,Tell Me Who You Are,2009-05-21,,135.0,"{""/m/01gdq"": ""Bambara language""}","{""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",France,Africa
14329861,/m/03d0q2c,Le Bal,1983-12-21,,110.0,{},"{""/m/04t36"": ""Musical"", ""/m/03hn0"": ""Historical drama""}",France,Africa
14329861,/m/03d0q2c,Le Bal,1983-12-21,,110.0,{},"{""/m/04t36"": ""Musical"", ""/m/03hn0"": ""Historical drama""}",Italy,Africa
29832117,/m/0c0n7jd,The String,2009-08-29,,92.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/0hn10"": ""LGBT"", ""/m/03q4nz"": ""World cinema"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/04tkhfk"": ""Gay Themed""}",France,Africa
29832117,/m/0c0n7jd,The String,2009-08-29,,92.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/0hn10"": ""LGBT"", ""/m/03q4nz"": ""World cinema"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/04tkhfk"": ""Gay Themed""}",Belgium,Africa
8481623,/m/0274_ht,"Afrodita, el Jardín de Los Perfumes",1998-10-15,,91.0,"{""/m/01gdq"": ""Bambara language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama""}",Argentina,Africa
3100181,/m/08rdrs,The Big Journey,2004-09-07,,105.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/064_8sq"": ""French Language"", ""/m/06x8y"": ""Serbo-Croatian"", ""/m/01bkv"": ""Bulgarian Language"", ""/m/02hwyss"": ""Turkish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/03q4nz"": ""World cinema""}",France,Africa
