Wiki ID,Freebase ID,Movie name,Release date,Revenue,Runtime,Languages,Genres,Noms_Pays,Continent
901421,/m/03n785,AVP: Alien vs. Predator,2004-08-12,172544654.0,109.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0g092b"": ""Monster movie"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",United Kingdom,Europe
901421,/m/03n785,AVP: Alien vs. Predator,2004-08-12,172544654.0,109.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0g092b"": ""Monster movie"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",Germany,Europe
1579705,/m/05c_pv,A Man from the Boulevard des Capuchines,1987-06-23,,99.0,"{""/m/06b_j"": ""Russian Language""}","{""/m/01z4y"": ""Comedy""}",Soviet Union,Europe
13594438,/m/03hfzd3,When Did You Last See Your Father?,2007-10-05,2710161.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/017fp"": ""Biography"", ""/m/0219x_"": ""Indie"", ""/m/0clz1b"": ""Slice of life story"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama""}",Ireland,Europe
13594438,/m/03hfzd3,When Did You Last See Your Father?,2007-10-05,2710161.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/017fp"": ""Biography"", ""/m/0219x_"": ""Indie"", ""/m/0clz1b"": ""Slice of life story"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama""}",United Kingdom,Europe
23805580,/m/06_vmh8,The Cremator,1969-03-14,,95.0,"{""/m/01wgr"": ""Czech Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",Czech Republic,Europe
23805580,/m/06_vmh8,The Cremator,1969-03-14,,95.0,"{""/m/01wgr"": ""Czech Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",Czechoslovakia,Europe
36352680,/m/0c1ky91,Il male oscuro,1990-02-23,,114.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",Italy,Europe
9562585,/m/02pk2yv,Moscow Strikes Back,1942-02-23,,55.0,"{""/m/06b_j"": ""Russian Language""}","{""/m/082gq"": ""War film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0jtdp"": ""Documentary""}",Soviet Union,Europe
1891911,/m/0645nx,Living with Lions,1999-11-29,,167.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01z02hx"": ""Sports"", ""/m/0jtdp"": ""Documentary""}",United Kingdom,Europe
22643876,/m/05zq8_4,Kleren Maken de Man,1957-10-11,,93.0,"{""/m/02bv9"": ""Dutch Language""}","{""/m/01g6gs"": ""Black-and-white""}",Netherlands,Europe
19113036,/m/04jbrfr,Una chica casi decente,1971-08-06,,96.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01z4y"": ""Comedy""}",Spain,Europe
2141418,/m/06ptw1,Mysterious Skin,2004-09-03,1524966.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01j1n2"": ""Coming of age"", ""/m/0d63kt"": ""Gay"", ""/m/04tkhfk"": ""Gay Themed""}",Netherlands,Europe
23202225,/m/065y53h,Salsa,2000-01-22,,100.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/04rlf"": ""Music"", ""/m/02l7c8"": ""Romance Film"", ""/m/05p553"": ""Comedy film""}",France,Europe
27244510,/m/0bwkzq7,Lord Camber's Ladies,1932-10-28,,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",United Kingdom,Europe
28744996,/m/0czbspx,Circle of Danger,1951-04-17,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",United Kingdom,Europe
36216490,/m/0k0t8kj,Gypsy Blood,2012-01-19,,72.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0jtdp"": ""Documentary""}",United Kingdom,Europe
28829118,/m/04j07z0,The Final Inquiry,2006-12-13,,112.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/06l3bl"": ""Epic"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03hn0"": ""Historical drama""}",Spain,Europe
28829118,/m/04j07z0,The Final Inquiry,2006-12-13,,112.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/06l3bl"": ""Epic"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03hn0"": ""Historical drama""}",Italy,Europe
35156695,/m/0j665k0,Personel,1975-10-06,,72.0,"{""/m/05qqm"": ""Polish Language""}","{""/m/07s9rl0"": ""Drama""}",Poland,Europe
549902,/m/02p14v,Possession,2002-08-16,14815898.0,102.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",United Kingdom,Europe
35061219,/m/0h2jw2t,Payback Season,2012-03-09,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",United Kingdom,Europe
2543730,/m/07m2f7,The Satanic Rites of Dracula,1974-01-13,,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",United Kingdom,Europe
27231355,/m/0bwkjqp,Laughing Anne,1954-07-01,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03k9fj"": ""Adventure""}",United Kingdom,Europe
1523484,/m/057vmw,Sahara,1984-03-02,1402962.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0219x_"": ""Indie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03k9fj"": ""Adventure""}",United Kingdom,Europe
23015383,/m/064ppbb,Metropia,2009-11-27,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime""}",Finland,Europe
23015383,/m/064ppbb,Metropia,2009-11-27,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime""}",Denmark,Europe
23015383,/m/064ppbb,Metropia,2009-11-27,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime""}",Sweden,Europe
23015383,/m/064ppbb,Metropia,2009-11-27,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime""}",Norway,Europe
631251,/m/02ynvv,Scum,1979-09-12,,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n9c"": ""Juvenile Delinquency Film""}",United Kingdom,Europe
893561,/m/03mgm2,1492 Conquest of Paradise,1992-10-08,7191399.0,154.0,"{""/m/02h40lc"": ""English Language""}","{""/m/017fp"": ""Biography"", ""/m/03k9fj"": ""Adventure"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama""}",France,Europe
893561,/m/03mgm2,1492 Conquest of Paradise,1992-10-08,7191399.0,154.0,"{""/m/02h40lc"": ""English Language""}","{""/m/017fp"": ""Biography"", ""/m/03k9fj"": ""Adventure"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama""}",Spain,Europe
893561,/m/03mgm2,1492 Conquest of Paradise,1992-10-08,7191399.0,154.0,"{""/m/02h40lc"": ""English Language""}","{""/m/017fp"": ""Biography"", ""/m/03k9fj"": ""Adventure"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama""}",United Kingdom,Europe
28309218,/m/0cn_tcj,Voyage with Jacob,1972-10-26,,88.0,"{""/m/02ztjwg"": ""Hungarian language""}","{""/m/07s9rl0"": ""Drama""}",Hungary,Europe
1447939,/m/052c0b,Anne Frank Remembered,1995-06-08,,117.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0cshrf"": ""Political cinema"", ""/m/03g3w"": ""History"", ""/m/017fp"": ""Biography"", ""/m/082gq"": ""War film"", ""/m/0jtdp"": ""Documentary""}",United Kingdom,Europe
3548070,/m/09kt_1,"Little Indian, Big City",1994-12-14,722182.0,90.0,"{""/m/064_8sq"": ""French Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy""}",France,Europe
32612875,/m/0gxrns3,The Seventh Son,2013-10-17,,,"{""/m/02h40lc"": ""English Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",United Kingdom,Europe
21352057,/m/05f6p04,I huvet på en gammal gubbe,1968-12-06,,77.0,"{""/m/06mp7"": ""Swedish Language""}","{""/m/0hcr"": ""Animation""}",Sweden,Europe
19511373,/m/04n3b6m,Vejrhanen,1952-07-14,,99.0,"{""/m/0295r"": ""Danish Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/01g6gs"": ""Black-and-white""}",Denmark,Europe
35158449,/m/0j654_4,La dame de chez Maxim's,1933-04-01,,109.0,"{""/m/064_8sq"": ""French Language""}","{""/m/05p553"": ""Comedy film""}",United Kingdom,Europe
31841233,/m/0gtv7pk,Resident Evil: Retribution,2012-09-03,217719678.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03g3w"": ""History"", ""/m/02kdv5l"": ""Action""}",Germany,Europe
19844061,/m/04q767y,The Door with Seven Locks,1962-06-19,,95.0,"{""/m/04306rv"": ""German Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01g6gs"": ""Black-and-white""}",Germany,Europe
14824699,/m/03gz671,The Rocking Horse Winner,1949-11-30,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/060__y"": ""Film adaptation""}",United Kingdom,Europe
3704027,/m/09w9gm,Miss Julie,1999-12-10,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04xvh5"": ""Costume drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",United Kingdom,Europe
22999381,/m/064qb4m,San Demetrio London,1943-12-07,,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",United Kingdom,Europe
4185266,/m/0bntlf,Profondo Rosso,1975-03-07,,126.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller""}",Italy,Europe
3285836,/m/093c_j,Yeelen,1987-09-13,,105.0,"{""/m/01gdq"": ""Bambara language"", ""/m/064_8sq"": ""French Language"", ""/m/05n7jk"": ""Fula language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema""}",West Germany,Europe
12780242,/m/02x4mrh,Three Strangers in Rome,1958-11-02,,,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",Italy,Europe
14280823,/m/03c_4fq,How to Lose Friends & Alienate People,2008-10-03,19151797.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",United Kingdom,Europe
31946513,/m/0gvsh3m,The Acrobatic Fly,1910-02-16,,3.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film""}",United Kingdom,Europe
18908777,/m/04jkcv4,Holiday Camp,1947-08-05,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy""}",United Kingdom,Europe
18512396,/m/04f6gty,First a Girl,1935-12-31,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",United Kingdom,Europe
963986,/m/03twd6,The Bourne Identity,2002-06-06,214034224.0,118.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bv9"": ""Dutch Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action""}",Czech Republic,Europe
963986,/m/03twd6,The Bourne Identity,2002-06-06,214034224.0,118.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bv9"": ""Dutch Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action""}",Germany,Europe
28297334,/m/0cnz2ry,Rhinegold,1978-10-06,,91.0,{},"{""/m/07s9rl0"": ""Drama""}",West Germany,Europe
8251565,/m/026xwb4,Aikalainen,1984-03-16,,,"{""/m/01gp_d"": ""Finnish Language""}",{},Finland,Europe
16930015,/m/0412hq1,Bullet to Beijing,1995-05-19,,,{},"{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0bkbm"": ""Spy""}",Canada,Europe
16930015,/m/0412hq1,Bullet to Beijing,1995-05-19,,,{},"{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0bkbm"": ""Spy""}",Russia,Europe
16930015,/m/0412hq1,Bullet to Beijing,1995-05-19,,,{},"{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0bkbm"": ""Spy""}",United Kingdom,Europe
27664841,/m/0c3xxk4,Stop Press Girl,1949-06-01,,78.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01z4y"": ""Comedy""}",United Kingdom,Europe
4825376,/m/0cpsr6,Boy and Bicycle,1997-09-07,,27.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02hmvc"": ""Short Film""}",United Kingdom,Europe
35797994,/m/0jt1tr_,Demon of the Himalayas,1935-03-16,,,"{""/m/04306rv"": ""German Language""}","{""/m/03k9fj"": ""Adventure""}",Switzerland,Europe
32131072,/m/04_jptj,Welcome to Blood City,1984-03-02,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hfjk"": ""Western""}",Canada,Europe
32131072,/m/04_jptj,Welcome to Blood City,1984-03-02,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hfjk"": ""Western""}",United Kingdom,Europe
18703589,/m/04gvxjg,Hôtel du Nord,1938-12-19,,83.0,"{""/m/064_8sq"": ""French Language""}","{""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",France,Europe
19931725,/m/04ybjg9,Slaughter Hotel,1971-08-02,,97.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/03q4nz"": ""World cinema""}",Italy,Europe
33495260,/m/0h95l9r,Twenty Girls and the Teachers,1971-02-25,,99.0,"{""/m/04306rv"": ""German Language""}","{""/m/05p553"": ""Comedy film""}",West Germany,Europe
983560,/m/03wlg5,Machuca,2004-06-11,,120.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/03mqtr"": ""Political drama""}",France,Europe
983560,/m/03wlg5,Machuca,2004-06-11,,120.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/03mqtr"": ""Political drama""}",Spain,Europe
983560,/m/03wlg5,Machuca,2004-06-11,,120.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/03mqtr"": ""Political drama""}",United Kingdom,Europe
22522260,/m/05zx0vd,The Miracle,1913-12-01,,100.0,"{""/m/06mp7"": ""Swedish Language"", ""/m/06ppq"": ""Silent film""}","{""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",Sweden,Europe
28959622,/m/0b68xw7,The One Man Band,1970-09-18,,85.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/01z4y"": ""Comedy""}",France,Europe
17546927,/m/04g0z6b,The Golden Fish,1959-10-12,,19.0,"{""/m/064_8sq"": ""French Language""}","{""/m/02hmvc"": ""Short Film""}",France,Europe
14149346,/m/03cw411,The Reader,2008-12-10,108901967.0,119.0,"{""/m/0349s"": ""Greek Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/0fx2s"": ""Tragedy"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/05bh16v"": ""Courtroom Drama""}",Germany,Europe
16090838,/m/03qnxwb,Emanuelle and the Last Cannibals,1977-11-21,,90.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/0hj3n96"": ""Jungle Film"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/02nxfrh"": ""Adult"", ""/m/01yldk"": ""Softcore Porn"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/06b0n3"": ""Sexploitation""}",Italy,Europe
8132688,/m/026ssgk,Any Day Now,1976-02-19,,93.0,"{""/m/02bv9"": ""Dutch Language""}","{""/m/04rlf"": ""Music"", ""/m/06n90"": ""Science Fiction"", ""/m/026ny"": ""Dystopia""}",Netherlands,Europe
5805854,/m/0f5z1d,Last Exit,2003-10-11,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",Denmark,Europe
12404324,/m/02w3rps,Checking Out,1989-04-21,31000.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",United Kingdom,Europe
35135978,/m/0j667r0,The Yellow Dog,1932-06-29,,88.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0lsxr"": ""Crime Fiction""}",France,Europe
19114789,/m/04jmh5k,Long Arm of the Godfather,1972-08-11,,90.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action""}",Italy,Europe
28450024,/m/0crj9nd,The Raven's Dance,1980-03-14,,79.0,{},"{""/m/07s9rl0"": ""Drama""}",Finland,Europe
28450024,/m/0crj9nd,The Raven's Dance,1980-03-14,,79.0,{},"{""/m/07s9rl0"": ""Drama""}",Sweden,Europe
12666854,/m/02w_rgq,A Funny Thing Happened on the Way to the Forum,1966-10-16,3000000.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0220p9g"": ""Musical comedy"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/09q17"": ""Slapstick""}",United Kingdom,Europe
71473,/m/0jdr0,The Third Man,1949-08-31,,93.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation"", ""/m/02xh1"": ""Film noir""}",United Kingdom,Europe
21759174,/m/05mvjlp,Skoplje '63,1964-03-12,,77.0,"{""/m/06x8y"": ""Serbo-Croatian""}","{""/m/01g6gs"": ""Black-and-white"", ""/m/0jtdp"": ""Documentary""}",Yugoslavia,Europe
10996278,/m/02qxm4n,Le bambole,1965-01-27,,107.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",France,Europe
10996278,/m/02qxm4n,Le bambole,1965-01-27,,107.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",Italy,Europe
31620387,/m/0gmgytv,Tonight's the Night,1934-10-23,,74.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/05p553"": ""Comedy film""}",United Kingdom,Europe
22645075,/m/05zjh2r,Cowboy from Iran,1999-04-19,,75.0,"{""/m/02bv9"": ""Dutch Language""}","{""/m/07s9rl0"": ""Drama""}",Belgium,Europe
22645075,/m/05zjh2r,Cowboy from Iran,1999-04-19,,75.0,"{""/m/02bv9"": ""Dutch Language""}","{""/m/07s9rl0"": ""Drama""}",Netherlands,Europe
28373775,/m/0crb_rj,Tři kamarádi,1947-12-25,,101.0,"{""/m/01wgr"": ""Czech Language""}","{""/m/01z4y"": ""Comedy""}",Czechoslovakia,Europe
29035218,/m/0dgqnmx,The Pleasure Principle,1992-01-31,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",United Kingdom,Europe
2776084,/m/082151,In Custody,1993-10-08,,123.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",India,Europe
2776084,/m/082151,In Custody,1993-10-08,,123.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",United Kingdom,Europe
1975043,/m/06b7mb,The Long Ships,1964-03-25,,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action""}",Yugoslavia,Europe
1975043,/m/06b7mb,The Long Ships,1964-03-25,,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action""}",United Kingdom,Europe
30739847,/m/0bh0d8k,Making Plans for Lena,2009-09-02,,105.0,"{""/m/064_8sq"": ""French Language""}","{""/m/07s9rl0"": ""Drama""}",France,Europe
