Wiki ID,Freebase ID,Movie name,Release date,Revenue,Runtime,Languages,Genres,Noms_Pays,Continent
8233347,/m/026x3wv,House of Himiko,2005-08-27,,111.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/05zjd"": ""Portuguese Language""}","{""/m/0hn10"": ""LGBT"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama""}",Japan,South America
8233347,/m/026x3wv,House of Himiko,2005-08-27,,111.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/05zjd"": ""Portuguese Language""}","{""/m/0hn10"": ""LGBT"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama""}",Brazil,South America
9855212,/m/06_ycct,The Journey,1942-10-14,,83.0,"{""/m/06nm1"": ""Spanish Language""}",{},Argentina,South America
9504064,/m/02pg_62,El Boquete,2006-03-10,,83.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",Argentina,South America
9790189,/m/02ps8ly,Palabra de honor,1939-05-10,,85.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",Argentina,South America
1553602,/m/059wxk,Four Days in September,1997-04-19,,105.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/05zjd"": ""Portuguese Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/03q4nz"": ""World cinema"", ""/m/02qfv5d"": ""Political thriller""}",Brazil,South America
13909250,/m/03cmz10,Do Rio a São Paulo Para Casar,1922-04-30,,,{},"{""/m/06ppq"": ""Silent film"", ""/m/02l7c8"": ""Romance Film""}",Brazil,South America
8938294,/m/027qfzj,Ay Juancito,2004-06-10,17159458.0,115.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",Argentina,South America
6090730,/m/0fpnt4,Burnt Money,2000-05-11,44753475.0,123.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",Spain,South America
6090730,/m/0fpnt4,Burnt Money,2000-05-11,44753475.0,123.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",Argentina,South America
34466855,/m/0h_ch82,2 Coelhos,2012-01-20,,108.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/02kdv5l"": ""Action""}",Brazil,South America
32984773,/m/0gfnhw0,Blackthorn,2011-04-01,,98.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0hfjk"": ""Western""}",France,South America
32984773,/m/0gfnhw0,Blackthorn,2011-04-01,,98.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0hfjk"": ""Western""}",Spain,South America
36243056,/m/0k2lryw,Qualquer Gato Vira-Lata,2011-06-10,7856048.0,100.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/04t36"": ""Musical"", ""/m/05p553"": ""Comedy film""}",Brazil,South America
2241842,/m/06ylpw,"Lucía, Lucía",2003-01-17,269586.0,110.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3mzb"": ""Comedy Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",Mexico,South America
2241842,/m/06ylpw,"Lucía, Lucía",2003-01-17,269586.0,110.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3mzb"": ""Comedy Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",Spain,South America
2241842,/m/06ylpw,"Lucía, Lucía",2003-01-17,269586.0,110.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3mzb"": ""Comedy Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",Argentina,South America
923265,/m/03q8xj,The Motorcycle Diaries,2004-01-15,,124.0,"{""/m/06b4d"": ""Quechua"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/04228s"": ""Road movie"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/01j1n2"": ""Coming of age"", ""/m/03bxz7"": ""Biographical film"", ""/m/03k9fj"": ""Adventure""}",Brazil,South America
923265,/m/03q8xj,The Motorcycle Diaries,2004-01-15,,124.0,"{""/m/06b4d"": ""Quechua"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/04228s"": ""Road movie"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/01j1n2"": ""Coming of age"", ""/m/03bxz7"": ""Biographical film"", ""/m/03k9fj"": ""Adventure""}",France,South America
923265,/m/03q8xj,The Motorcycle Diaries,2004-01-15,,124.0,"{""/m/06b4d"": ""Quechua"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/04228s"": ""Road movie"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/01j1n2"": ""Coming of age"", ""/m/03bxz7"": ""Biographical film"", ""/m/03k9fj"": ""Adventure""}",Argentina,South America
923265,/m/03q8xj,The Motorcycle Diaries,2004-01-15,,124.0,"{""/m/06b4d"": ""Quechua"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/04228s"": ""Road movie"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/01j1n2"": ""Coming of age"", ""/m/03bxz7"": ""Biographical film"", ""/m/03k9fj"": ""Adventure""}",United Kingdom,South America
923265,/m/03q8xj,The Motorcycle Diaries,2004-01-15,,124.0,"{""/m/06b4d"": ""Quechua"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/04228s"": ""Road movie"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/01j1n2"": ""Coming of age"", ""/m/03bxz7"": ""Biographical film"", ""/m/03k9fj"": ""Adventure""}",Germany,South America
20404985,/m/04p7215,Tony Manero,2008-12-17,,98.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",Brazil,South America
22357884,/m/05s_dch,Don Segundo Sombra,1969-08-14,,105.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama""}",Argentina,South America
9689222,/m/02pp6z2,Radio Bar,1936-09-10,,83.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",Argentina,South America
17962685,/m/047r6bt,48 Hours of Hallucinatory Sex,1987-04-27,,99.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/02nxfrh"": ""Adult"", ""/m/01jk9n"": ""Pornographic movie""}",Brazil,South America
8484229,/m/0275208,Las Aguas Bajan Turbias,1952-10-09,,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama""}",Argentina,South America
28483774,/m/0crhcts,Presença de Anita,2003-12-09,,,"{""/m/05zjd"": ""Portuguese Language""}",{},Brazil,South America
9769927,/m/02prnz3,Mala Época,1998-11-13,,110.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",Argentina,South America
19353305,/m/04n4zwl,When the Gods Fall Asleep,1972-11-27,,82.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/01z4y"": ""Comedy""}",Brazil,South America
9014571,/m/027tg5g,At Midnight I'll Take Your Soul,1963-11-09,,92.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/03npn"": ""Horror"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0fdjb"": ""Supernatural""}",Brazil,South America
10476354,/m/02qf8j9,Vivir Intentando,2003-06-14,,95.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/0219x_"": ""Indie""}",Argentina,South America
9693935,/m/02ppcbk,Lo que le pasó a Reynoso,1937-02-18,,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",Argentina,South America
13957042,/m/03cpcrz,O Segredo do Corcunda,1924-12-24,,50.0,{},"{""/m/0lsxr"": ""Crime Fiction"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie""}",Brazil,South America
21180614,/m/05c3cyh,The Bandit of Brazil,1953-01-20,,95.0,"{""/m/02zj58"": ""Brazilian Portuguese""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",Brazil,South America
1794686,/m/05xkxz,Whisky Romeo Zulu,2004-09-10,,105.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/01f9r0"": ""Docudrama"", ""/m/07s9rl0"": ""Drama"", ""/m/01drsx"": ""Disaster""}",Argentina,South America
27222031,/m/0bwjyyf,Chico Xavier,2010-04-02,,124.0,{},"{""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}",Brazil,South America
9190793,/m/027_qx0,Buenos Aires me mata,1998-08-13,,102.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama""}",Argentina,South America
8679855,/m/027dr1z,Al toque de clarín,1941-07-16,,70.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01g6gs"": ""Black-and-white""}",Argentina,South America
8470728,/m/0274n5m,Adolescencia,1942-03-11,,86.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01g6gs"": ""Black-and-white""}",Argentina,South America
8954505,/m/027r22v,Autocine Mon Amour,1972-10-05,,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01z4y"": ""Comedy""}",Argentina,South America
2542108,/m/07lzw_,Bus 174,2002-10-22,217201.0,122.0,"{""/m/05zjd"": ""Portuguese Language"", ""/m/02zj58"": ""Brazilian Portuguese""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/0jtdp"": ""Documentary""}",Brazil,South America
35858433,/m/0jwrh48,Sole nudo,1984-10-30,,107.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/05zjd"": ""Portuguese Language""}",{},Italy,South America
35858433,/m/0jwrh48,Sole nudo,1984-10-30,,107.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/05zjd"": ""Portuguese Language""}",{},Brazil,South America
8956063,/m/027r42q,El Amor - primera parte,2005-03-12,,110.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0219x_"": ""Indie""}",Argentina,South America
9166193,/m/027zxpk,Las Aventuras del Capitán Piluso en el Castillo del Terror,1963-12-19,,90.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0hj3myq"": ""Children's/Family""}",Argentina,South America
27365562,/m/0by1s_c,Midnight,1999-02-18,,72.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",France,South America
27365562,/m/0by1s_c,Midnight,1999-02-18,,72.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",Brazil,South America
8717185,/m/027g1wk,Alas de mi Patria,1939-06-03,,90.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01g6gs"": ""Black-and-white""}",Italy,South America
8717185,/m/027g1wk,Alas de mi Patria,1939-06-03,,90.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/01g6gs"": ""Black-and-white""}",Argentina,South America
703970,/m/03459x,Anaconda,1997-04-11,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",Brazil,South America
35012445,/m/0j66xfy,Natale a Rio,2008-12-02,,144.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/05p553"": ""Comedy film""}",Italy,South America
35012445,/m/0j66xfy,Natale a Rio,2008-12-02,,144.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/05p553"": ""Comedy film""}",Brazil,South America
9788425,/m/02ps6sd,La Mujer y el jockey,1939-12-21,,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01g6gs"": ""Black-and-white""}",Argentina,South America
3129367,/m/08tbgg,Oriundi,2000-04-27,,97.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/05zjd"": ""Portuguese Language""}","{""/m/01hmnh"": ""Fantasy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",Brazil,South America
25827480,/m/09v707y,The Party Is Over,1960-06-23,,104.0,{},"{""/m/07s9rl0"": ""Drama""}",Argentina,South America
15296215,/m/03hpdnc,Meu Nome Não É Johnny,2008-01-04,,124.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama""}",Brazil,South America
9131788,/m/027yvm9,Asalto a la ciudad,1968-03-03,,95.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01g6gs"": ""Black-and-white""}",Argentina,South America
35762725,/m/0jt5df5,Família Vende Tudo,2011-09-30,,90.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/05p553"": ""Comedy film""}",Brazil,South America
8118475,/m/026s7f5,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",2006-04-18,,81.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",Brazil,South America
8935939,/m/027qc08,Amorina,1961-04-06,,90.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/04t36"": ""Musical""}",Argentina,South America
9670794,/m/02pnpc9,Bajo Bandera,1997-08-21,,109.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama""}",Argentina,South America
9002071,/m/027s_f0,Bahía Mágica,2002-12-26,,89.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation""}",Argentina,South America
8907045,/m/027p3_v,El Amarillo,2006-03-12,,90.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",Argentina,South America
26054466,/m/0b6mfgw,Under the Same Skin,1962-09-19,,125.0,{},"{""/m/07s9rl0"": ""Drama""}",Mexico,South America
26054466,/m/0b6mfgw,Under the Same Skin,1962-09-19,,125.0,{},"{""/m/07s9rl0"": ""Drama""}",Argentina,South America
20996974,/m/053rxgm,The Expendables,2010-08-03,274470394.0,98.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",Brazil,South America
35572763,/m/0jkyb3n,White Elephant,2012-05-17,,120.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama""}",Spain,South America
35572763,/m/0jkyb3n,White Elephant,2012-05-17,,120.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama""}",Argentina,South America
35780012,/m/0dglks6,Days in the Country,2004-09-05,,89.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama""}",France,South America
9878799,/m/04jppft,The Marihuana Story,1950-09-27,,98.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",Spain,South America
9878799,/m/04jppft,The Marihuana Story,1950-09-27,,98.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",Argentina,South America
25000360,/m/09g9nl2,Today and Tomorrow,2003-05-22,,87.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",Argentina,South America
21829682,/m/05p3yvj,Men and Women,1964-08-17,,77.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/07s9rl0"": ""Drama""}",Brazil,South America
9916275,/m/06_y8k2,Un Guapo del '900,1960-08-17,,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",Argentina,South America
9426233,/m/0288gn6,Melenita de oro,1923-06-04,,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",Argentina,South America
8968009,/m/027rlzr,El Ayudante,1971-03-25,,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/07s9rl0"": ""Drama""}",Argentina,South America
8935654,/m/027qbp7,Amor se dice cantando,1959-02-22,,80.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02wtdkf"": ""Musical Drama""}",Mexico,South America
8935654,/m/027qbp7,Amor se dice cantando,1959-02-22,,80.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02wtdkf"": ""Musical Drama""}",Argentina,South America
28224834,/m/0cnxp0b,Eva Perón: The True Story,1996-10-24,,114.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",Argentina,South America
5983605,/m/0fj1lb,"No sos vos, soy yo",2004-10-28,,105.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",Argentina,South America
