Wiki ID,Freebase ID,Movie name,Release date,Revenue,Runtime,Languages,Genres,Noms_Pays,Continent
22342112,/m/05t022w,Petersen,1974-10-25,1363000.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
31987584,/m/0gvt9f5,The Last Bastion,1984-11-06,,360.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02p0szs"": ""Historical fiction"", ""/m/03hn0"": ""Historical drama"", ""/m/082gq"": ""War film""}",Australia,Oceania
4461403,/m/0c3qlm,"Hey, Hey, It's Esther Blueburger",2008-03-20,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/02b5_l"": ""Teen""}",Australia,Oceania
4461403,/m/0c3qlm,"Hey, Hey, It's Esther Blueburger",2008-03-20,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/02b5_l"": ""Teen""}",New Zealand,Oceania
21132938,/m/05c13wg,The Square,2008-07-31,,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",Australia,Oceania
21132938,/m/05c13wg,The Square,2008-07-31,,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",New Zealand,Oceania
9088886,/m/027x7z5,Queen of the Damned,2002-01-10,45479110.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03npn"": ""Horror"", ""/m/060__y"": ""Film adaptation"", ""/m/01hmnh"": ""Fantasy"", ""/m/04rlf"": ""Music""}",Australia,Oceania
224069,/m/01gmvl,The Price of Milk,2000-09-13,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03rzvv"": ""Romantic fantasy""}",Australia,Oceania
224069,/m/01gmvl,The Price of Milk,2000-09-13,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03rzvv"": ""Romantic fantasy""}",New Zealand,Oceania
142443,/m/011yl_,Shine,1996-01-21,35892330.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/017fp"": ""Biography"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/04rlf"": ""Music"", ""/m/03bxz7"": ""Biographical film"", ""/m/02l7c8"": ""Romance Film""}",Australia,Oceania
142443,/m/011yl_,Shine,1996-01-21,35892330.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/017fp"": ""Biography"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/04rlf"": ""Music"", ""/m/03bxz7"": ""Biographical film"", ""/m/02l7c8"": ""Romance Film""}",New Zealand,Oceania
29585621,/m/0fpk482,Wiggle Time,1993-07-20,,32.0,{},"{""/m/02hmvc"": ""Short Film""}",Australia,Oceania
6449600,/m/0g5tf0,Kenny,2006-08-17,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0l4h_"": ""Mockumentary"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0219x_"": ""Indie""}",Australia,Oceania
6449600,/m/0g5tf0,Kenny,2006-08-17,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0l4h_"": ""Mockumentary"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0219x_"": ""Indie""}",New Zealand,Oceania
23454959,/m/06w9m4r,Stork,1971-12-27,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/05p553"": ""Comedy film""}",Australia,Oceania
21666555,/m/07s956m,Long Weekend,2008-10-09,,88.0,{},"{""/m/0jdm8"": ""Remake"", ""/m/03npn"": ""Horror""}",Australia,Oceania
21666555,/m/07s956m,Long Weekend,2008-10-09,,88.0,{},"{""/m/0jdm8"": ""Remake"", ""/m/03npn"": ""Horror""}",New Zealand,Oceania
35655454,/m/0jkx5xz,10 Terrorists,2012-03-29,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/05p553"": ""Comedy film""}",Australia,Oceania
13292846,/m/03c0tv2,Backstage,1988-03-30,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
35120373,/m/0j665c6,The Story of Short Stack,2011-10-27,,67.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0jtdp"": ""Documentary""}",Australia,Oceania
27491558,/m/0b_zlz6,Country Town,1971-06-19,,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
6698816,/m/0ght_v,Hunt Angels,2006-10-06,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",Australia,Oceania
2964227,/m/08gg47,The World's Fastest Indian,2005-09-10,18297790.0,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/04228s"": ""Road movie"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/03bxz7"": ""Biographical film"", ""/m/0219x_"": ""Indie""}",Switzerland,Oceania
2964227,/m/08gg47,The World's Fastest Indian,2005-09-10,18297790.0,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/04228s"": ""Road movie"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/03bxz7"": ""Biographical film"", ""/m/0219x_"": ""Indie""}",Japan,Oceania
2964227,/m/08gg47,The World's Fastest Indian,2005-09-10,18297790.0,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/04228s"": ""Road movie"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/03bxz7"": ""Biographical film"", ""/m/0219x_"": ""Indie""}",New Zealand,Oceania
12790942,/m/02x5258,Eloise,2002-10-25,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
26513864,/m/0bh8815,Doom Runners,1997-12-20,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/0bj8m2"": ""Children's""}",Australia,Oceania
19366458,/m/04n4m89,Amy,1997-09-12,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/04rlf"": ""Music"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
21757200,/m/05mtx_z,Palm Beach,1980-03-06,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
21435501,/m/05f51qr,Walk Into Paradise,1956-07-27,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03k9fj"": ""Adventure""}",Australia,Oceania
20915811,/m/05b39f3,Dad and Dave Come to Town,1938-09-30,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01z4y"": ""Comedy""}",Australia,Oceania
1118809,/m/047ndx,Crocodile Dundee II,1988-05-19,239606210.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy""}",Australia,Oceania
7194265,/m/0kv03f,Clubland,2007-06-28,,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",Australia,Oceania
7194265,/m/0kv03f,Clubland,2007-06-28,,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",New Zealand,Oceania
19847429,/m/04q0vp2,Love The Beast,2009-03-12,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01z02hx"": ""Sports"", ""/m/0hj3n07"": ""Culture & Society"", ""/m/017fp"": ""Biography"", ""/m/03q4nz"": ""World cinema"", ""/m/0jtdp"": ""Documentary""}",Australia,Oceania
19847429,/m/04q0vp2,Love The Beast,2009-03-12,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01z02hx"": ""Sports"", ""/m/0hj3n07"": ""Culture & Society"", ""/m/017fp"": ""Biography"", ""/m/03q4nz"": ""World cinema"", ""/m/0jtdp"": ""Documentary""}",New Zealand,Oceania
2701438,/m/07yw5c,Look Both Ways,2005-08-18,2490011.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",Australia,Oceania
2701438,/m/07yw5c,Look Both Ways,2005-08-18,2490011.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",New Zealand,Oceania
633883,/m/02yyfc,Two Weeks Notice,2002-12-18,199043242.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3nyp"": ""Workplace Comedy"", ""/m/01z4y"": ""Comedy""}",Australia,Oceania
20953257,/m/05b1yt5,Kangaroo,1987-03-13,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
35368470,/m/0j9pc4j,Here I Am,2011-02-26,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
14812463,/m/03gyr_g,A Man's Gotta Do,2004-11-04,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/01z4y"": ""Comedy""}",Australia,Oceania
262465,/m/01mypy,Mad Max 2: The Road Warrior,1981-12-24,,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hn10"": ""LGBT"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/04228s"": ""Road movie"", ""/m/0hc1z"": ""Apocalyptic and post-apocalyptic fiction"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia"", ""/m/03k9fj"": ""Adventure""}",Australia,Oceania
2473101,/m/07gghl,Showtime,2002-03-11,77741732.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gf28"": ""Parody"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/03btsm8"": ""Action/Adventure""}",Australia,Oceania
33384315,/m/0h57441,The Cup,2011-10-13,,,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
30839783,/m/0gff2sv,A Model Daughter: The Killing of Caroline Byrne,2009-11-04,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
32873394,/m/0h3vf76,The Sentimental Bloke,1932-03-26,,92.0,{},"{""/m/05p553"": ""Comedy film"", ""/m/02l7c8"": ""Romance Film""}",Australia,Oceania
7086860,/m/0h3jlx,The Last Great Snail Chase,2007-04-16,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",New Zealand,Oceania
19534959,/m/04n1drd,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",2008-07-28,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/0jtdp"": ""Documentary""}",Australia,Oceania
12000999,/m/02vlj62,The Brave One,2007-09-06,69787663.0,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",Australia,Oceania
26069176,/m/0b6ngyc,Ride a Wild Pony,1975-11-02,,91.0,{},"{""/m/0hqxf"": ""Family Film"", ""/m/03k9fj"": ""Adventure""}",Australia,Oceania
12698041,/m/02x0xzh,One Nine Nine Four,2009-10-09,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0jtdp"": ""Documentary""}",Australia,Oceania
22641776,/m/05zhtt2,Samson and Delilah,2009-05-07,,101.0,"{""/m/04167hr"": ""Aboriginal Malay languages"", ""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",Australia,Oceania
34460459,/m/0b7l4bm,The Sound of One Hand Clapping,1998-02-20,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01j1n2"": ""Coming of age""}",Australia,Oceania
29630333,/m/0fpjgs7,They Found a Cave,1962-12-20,,61.0,{},"{""/m/03k9fj"": ""Adventure""}",Australia,Oceania
379851,/m/021fvl,The Dish,2000-09-15,,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03p5xs"": ""Comedy of manners"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0219x_"": ""Indie""}",Australia,Oceania
379851,/m/021fvl,The Dish,2000-09-15,,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03p5xs"": ""Comedy of manners"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0219x_"": ""Indie""}",New Zealand,Oceania
236122,/m/01j8wk,Don't Say a Word,2001-09-24,100020092.0,113.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0c3351"": ""Suspense"", ""/m/09blyk"": ""Psychological thriller""}",Australia,Oceania
2511267,/m/07jzqm,Candy,2006-04-27,,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",Australia,Oceania
8877682,/m/027m_r1,The Last Days of Chez Nous,1992-10-08,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0219x_"": ""Indie"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",Australia,Oceania
21493329,/m/05h34x0,My First Wife,1984-09-13,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
4792606,/m/0cnkj2,Sione's Wedding,2006-03-30,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",New Zealand,Oceania
35724504,/m/0jt3ybp,Blinder,2013-01-24,,,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
286850,/m/01q40v,Holy Smoke!,1999-09-04,1765545.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}",Australia,Oceania
1072075,/m/043h78,Scooby-Doo,2002-06-08,275650703.0,88.5,"{""/m/02h40lc"": ""English Language""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/0c031k6"": ""Live action"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",Australia,Oceania
4362616,/m/0bz7r9,Mallboy,2001-01-25,,,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
173944,/m/017gm7,The Lord of the Rings: The Two Towers,2002-12-05,926047111.0,179.0,"{""/m/05p2d"": ""Old English language"", ""/m/02h40lc"": ""English Language""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/0520_cy"": ""Sword and sorcery films""}",New Zealand,Oceania
34983379,/m/0fprx4f,Scobie Malone,1975-10-03,,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02n4kr"": ""Mystery""}",Australia,Oceania
17071185,/m/03d3w8f,Fraught,2007-05-19,,8.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/0hcr"": ""Animation"", ""/m/0jtdp"": ""Documentary""}",Australia,Oceania
10367777,/m/02q9l2t,Kangaroo Palace,1997-05-25,,,"{""/m/02h40lc"": ""English Language""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
957792,/m/03tbg6,Cats & Dogs,2001-07-04,200687492.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",Australia,Oceania
28558349,/m/0cz8ltt,Suing the Devil,2011-08-11,,,{},"{""/m/01jfsb"": ""Thriller"", ""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
13181068,/m/02zbh51,Kado kendo,2007-09-06,,100.0,"{""/m/097kp"": ""Indonesian Language""}","{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
28387614,/m/0c3qrs_,The Finished People,2004-12-08,,80.0,{},"{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
172577,/m/0177cx,Kangaroo Jack,2003-01-11,88929111.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",Australia,Oceania
1722156,/m/05r3qc,Space Cowboys,2000-08-01,128884132.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/03k9fj"": ""Adventure"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",Australia,Oceania
12251889,/m/02vxn_7,Summerfield,1977-09-30,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
21761019,/m/05mrnjp,Clay,1965-08-25,,80.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",Australia,Oceania
36360176,/m/0k3lg02,Boronia Boys,2009-08-25,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
18953471,/m/02vyyl8,Yes Man,2008-12-09,225990978.0,104.0,"{""/m/02s2l"": ""Estonian Language"", ""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",Australia,Oceania
772732,/m/03b92p,Taking Lives,2004-03-16,65470529.0,103.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02js9"": ""Erotica"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01585b"": ""Slasher""}",Australia,Oceania
34954835,/m/0j45br8,Ronan's Escape,2010-02-15,,16.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
768808,/m/039yp5,The Frighteners,1996-07-19,29359216.0,123.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/01z4y"": ""Comedy""}",New Zealand,Oceania
17441828,/m/04lqvly,Waltz with Bashir,2008-05-15,11125849.0,85.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language"", ""/m/03hkp"": ""Hebrew Language""}","{""/m/03g3w"": ""History"", ""/m/0424mc"": ""Experimental film"", ""/m/0hcr"": ""Animation"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/03bxz7"": ""Biographical film"", ""/m/0k345"": ""Avant-garde""}",Belgium,Oceania
